date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:17:52	82616/82616	---M-Z	200	added ('OK')	text/html	etag:%227cc1e64-142b8-579993bb2d0df-gzip%22	http://htmlmystore.justthemevalley.com/newlook/version4/single_product.html	C:/My%20Web%20Sites/ecomm_web2/htmlmystore.justthemevalley.com/newlook/version4/single_product.html	(from http://htmlmystore.justthemevalley.com/newlook/version4/shop_grid.html)
12:17:53	89580/89580	---M-Z	200	added ('OK')	text/html	etag:%227cc1e65-15dec-579993bb63fc9-gzip%22	http://htmlmystore.justthemevalley.com/newlook/version4/single_product_left_sidebar.html	C:/My%20Web%20Sites/ecomm_web2/htmlmystore.justthemevalley.com/newlook/version4/single_product_left_sidebar.html	(from http://htmlmystore.justthemevalley.com/newlook/version4/shop_grid.html)
12:17:53	98564/98564	---M-Z	200	added ('OK')	text/html	etag:%227cc1e51-18104-579993b3dac58-gzip%22	http://htmlmystore.justthemevalley.com/newlook/version4/cat-3-col.html	C:/My%20Web%20Sites/ecomm_web2/htmlmystore.justthemevalley.com/newlook/version4/cat-3-col.html	(from http://htmlmystore.justthemevalley.com/newlook/version4/shop_grid.html)
12:17:53	98594/98594	---M-Z	200	added ('OK')	text/html	etag:%227cc1e54-18122-579993b4b0e28-gzip%22	http://htmlmystore.justthemevalley.com/newlook/version4/cat-4-col.html	C:/My%20Web%20Sites/ecomm_web2/htmlmystore.justthemevalley.com/newlook/version4/cat-4-col.html	(from http://htmlmystore.justthemevalley.com/newlook/version4/shop_grid.html)
12:17:54	81473/81473	---M-Z	200	added ('OK')	text/html	etag:%227cc1e52-13e41-579993b3ff64a-gzip%22	http://htmlmystore.justthemevalley.com/newlook/version4/cat-4-col-full.html	C:/My%20Web%20Sites/ecomm_web2/htmlmystore.justthemevalley.com/newlook/version4/cat-4-col-full.html	(from http://htmlmystore.justthemevalley.com/newlook/version4/shop_grid.html)
12:17:54	87238/87238	---M-Z	200	added ('OK')	text/html	etag:%227cc1e56-154c6-579993b5658ce-gzip%22	http://htmlmystore.justthemevalley.com/newlook/version4/col3-sidebar.html	C:/My%20Web%20Sites/ecomm_web2/htmlmystore.justthemevalley.com/newlook/version4/col3-sidebar.html	(from http://htmlmystore.justthemevalley.com/newlook/version4/shop_grid.html)
12:17:55	43462/43462	---M-Z	200	added ('OK')	text/html	etag:%227cc1e4b-a9c6-579993b0f0ea8-gzip%22	http://htmlmystore.justthemevalley.com/newlook/version4/about_us.html	C:/My%20Web%20Sites/ecomm_web2/htmlmystore.justthemevalley.com/newlook/version4/about_us.html	(from http://htmlmystore.justthemevalley.com/newlook/version4/shop_grid.html)
12:17:55	42442/42442	---M-Z	200	added ('OK')	text/html	etag:%227cc1e58-a5ca-579993b5effaa-gzip%22	http://htmlmystore.justthemevalley.com/newlook/version4/contact_us.html	C:/My%20Web%20Sites/ecomm_web2/htmlmystore.justthemevalley.com/newlook/version4/contact_us.html	(from http://htmlmystore.justthemevalley.com/newlook/version4/shop_grid.html)
12:17:55	40131/40131	---M-Z	200	added ('OK')	text/html	etag:%227cc1e4a-9cc3-579993af99a6c-gzip%22	http://htmlmystore.justthemevalley.com/newlook/version4/404error.html	C:/My%20Web%20Sites/ecomm_web2/htmlmystore.justthemevalley.com/newlook/version4/404error.html	(from http://htmlmystore.justthemevalley.com/newlook/version4/shop_grid.html)
12:17:55	49998/49998	---M-Z	200	added ('OK')	text/html	etag:%227cc1e59-c34e-579993b60a58b-gzip%22	http://htmlmystore.justthemevalley.com/newlook/version4/faq.html	C:/My%20Web%20Sites/ecomm_web2/htmlmystore.justthemevalley.com/newlook/version4/faq.html	(from http://htmlmystore.justthemevalley.com/newlook/version4/shop_grid.html)
